SNOMEDCT_ID	SNOMEDCT_NAME	ICD10CM_ID	ICD10CM_NAME	MESH_ID
83367009	Amphetamine-induced organic mental disorder	F15.988	Other stimulant use, unspecified with other stimulant-induced disorder	D019969
83412009	Periodontal abscess	K04.7	Periapical abscess without sinus	D010508
83412009	Periodontal abscess	K05.219	Aggressive periodontitis, localized, unspecified severity	D010508
83414005	Macrocytic anemia	D53.9	Nutritional anemia, unspecified	D000748
83436008	Yersiniosis	A48.8	Other specified bacterial diseases	D015009
83521008	Dilated cardiomyopathy secondary to alcohol	F10.988	Alcohol use, unspecified with other alcohol-induced disorder	D002310
83579008	Mixed gonadal dysgenesis	Q96.8	Other variants of Turner's syndrome	D006060
83655001	Rebound nystagmus	H55.09	Other forms of nystagmus	D009759
83684005	Chlorine acne	T59.4X1?	Toxic effect of chlorine gas, accidental (unintentional), episode of care unspecified	D054506
83684005	Chlorine acne	L70.8	Other acne	D054506
83785004	Transient blindness	H53.129	Transient visual loss, unspecified eye	D001766
83886009	Klumpke-Déjerine paralysis	P14.1	Klumpke's paralysis due to birth injury	D020516
83911000119104	Severe obesity	O99.210	Obesity complicating pregnancy, unspecified trimester	D009767
83911000119104	Severe obesity	E66.01	Morbid (severe) obesity due to excess calories	D009767
83942000	Acute disseminated encephalomyelitis	G04.01	Postinfectious acute disseminated encephalitis and encephalomyelitis (postinfectious ADEM)	D004673
83942000	Acute disseminated encephalomyelitis	G36.1	Acute and subacute hemorrhagic leukoencephalitis [Hurst]	D004673
83942000	Acute disseminated encephalomyelitis	G04.00	Acute disseminated encephalitis and encephalomyelitis, unspecified	D004673
83978005	Primary familial hypertrophic cardiomyopathy	I42.2	Other hypertrophic cardiomyopathy	D024741
84004001	Radiation pneumonitis	Y84.2	Radiological procedure and radiotherapy as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure	D017564
84004001	Radiation pneumonitis	W88.8XX?	Exposure to other ionizing radiation, episode of care unspecified	D017564
84027009	Pernicious anemia	D51.1	Vitamin B12 deficiency anemia due to selective vitamin B12 malabsorption with proteinuria	D000752
84027009	Pernicious anemia	D51.9	Vitamin B12 deficiency anemia, unspecified	D000752
84027009	Pernicious anemia	D51.9	Vitamin B12 deficiency anemia, unspecified	D000752
84027009	Pernicious anemia	D51.3	Other dietary vitamin B12 deficiency anemia	D000752
84062004	Juvenile osteochondrosis of carpal lunate	M92.219	Osteochondrosis (juvenile) of carpal lunate [Kienböck], unspecified hand	D010020
84114007	Heart failure	P29.0	Neonatal cardiac failure	D006333
84172003	Spondylitis	M46.90	Unspecified inflammatory spondylopathy, site unspecified	D013166
84172003	Spondylitis	M46.90	Unspecified inflammatory spondylopathy, site unspecified	D025241
84296002	Congenital atresia of small intestine	Q41.2	Congenital absence, atresia and stenosis of ileum	D007409
84296002	Congenital atresia of small intestine	Q41.0	Congenital absence, atresia and stenosis of duodenum	D007409
84296002	Congenital atresia of small intestine	Q41.9	Congenital absence, atresia and stenosis of small intestine, part unspecified	D007409
84299009	Neuritis	M79.2	Neuralgia and neuritis, unspecified	D009443
84326006	Phototoxicity	T88.7XX?	Unspecified adverse effect of drug or medicament, episode of care unspecified	D017484
84326006	Phototoxicity	L56.0	Drug phototoxic response	D017484
84410009	Disorder of digestive tract	P78.9	Perinatal digestive system disorder, unspecified	D005767
84438001	Pure autonomic failure	I95.0	Idiopathic hypotension	D054970
84494001	Open-angle glaucoma	H40.10X0	Unspecified open-angle glaucoma, stage unspecified	D005902
84568007	Atrophic gastritis	K29.40	Chronic atrophic gastritis without bleeding	D005757
84598000	Polysyndactyly	Q30.9	Congenital malformation of nose, unspecified	D013576
84625002	Acute febrile neutrophilic dermatosis	T50.905?	Adverse effect of unspecified drugs, medicaments and biological substances, episode of care unspecified	D016463
84706005	Disease due to Nematoda	B82.0	Intestinal helminthiasis, unspecified	D009349
84758004	Amphetamine abuse	F15.10	Other stimulant abuse, uncomplicated	D019969
84759007	Disorder of accessory nerve	G52.8	Disorders of other specified cranial nerves	D020436
84773003	Congenital anomaly of lower limb	Q74.2	Other congenital malformations of lower limb(s), including pelvic girdle	D038061
84828003	Leukopenia	P61.5	Transient neonatal neutropenia	D007970
85005007	Cannabis dependence	F12.288	Cannabis dependence with other cannabis-induced disorder	D002189
85005007	Cannabis dependence	F12.21	Cannabis dependence, in remission	D002189
85005007	Cannabis dependence	F12.20	Cannabis dependence, uncomplicated	D002189
85007004	Meralgia paresthetica	G57.13	Meralgia paresthetica, bilateral lower limbs	D020428
85007004	Meralgia paresthetica	G57.12	Meralgia paresthetica, left lower limb	D020428
85007004	Meralgia paresthetica	G57.11	Meralgia paresthetica, right lower limb	D020428
85039006	Postpartum amenorrhea-galactorrhea syndrome	O99.89	Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium	D002640
85039006	Postpartum amenorrhea-galactorrhea syndrome	O92.6	Galactorrhea	D002640
85232009	Left heart failure	I09.81	Rheumatic heart failure	D006333
85232009	Left heart failure	I50.82	Biventricular heart failure	D006333
85232009	Left heart failure	P29.0	Neonatal cardiac failure	D006333
8531006	Complete deafness	H91.8X9	Other specified hearing loss, unspecified ear	D003638
8531006	Complete deafness	H91.90	Unspecified hearing loss, unspecified ear	D003638
85423005	Motor polyneuropathy	E11.42	Type 2 diabetes mellitus with diabetic polyneuropathy	D011115
85423005	Motor polyneuropathy	G62.89	Other specified polyneuropathies	D011115
85478004	Disorder of iris	H21.9	Unspecified disorder of iris and ciliary body	D007499
85550003	Hallucinations of bodily sensation	R44.2	Other hallucinations	D006212
85571008	Sensory hearing loss	H90.3	Sensorineural hearing loss, bilateral	D006319
85598007	Constrictive pericarditis	I31.1	Chronic constrictive pericarditis	D010494
85672005	Anterior horn cell disease	Q68.8	Other specified congenital musculoskeletal deformities	D016472
85672005	Anterior horn cell disease	G12.29	Other motor neuron disease	D016472
85672005	Anterior horn cell disease	G12.29	Other motor neuron disease	D016472
85761009	Byssinosis	J66.1	Flax-dressers' disease	D002095
85769006	Streptococcal infectious disease	A49.1	Streptococcal infection, unspecified site	D013290
85777005	Dacryocystitis	H04.309	Unspecified dacryocystitis of unspecified lacrimal passage	D003607
85828009	Autoimmune disease	M35.9	Systemic involvement of connective tissue, unspecified	D001327
85866007	Toxic effect of heavy metal	T56.91X?	Toxic effect of unspecified metal, accidental (unintentional), episode of care unspecified	D000075322
85898001	Cardiomyopathy	I42.8	Other cardiomyopathies	D009202
85904008	Paratyphoid fever	A01.3	Paratyphoid fever C	D010284
85904008	Paratyphoid fever	A01.2	Paratyphoid fever B	D010284
85904008	Paratyphoid fever	A01.1	Paratyphoid fever A	D010284
85972008	Sensory disorder	R20.9	Unspecified disturbances of skin sensation	D012678
85974009	Intracranial mass	R22.0	Localized swelling, mass and lump, head	D001929
85983004	Radiation-induced disorder	T66.XXX?	Radiation sickness, unspecified, episode of care unspecified	D011832
86003009	Carotid artery thrombosis	I65.22	Occlusion and stenosis of left carotid artery	D002341
86003009	Carotid artery thrombosis	I65.21	Occlusion and stenosis of right carotid artery	D002341
86003009	Carotid artery thrombosis	I65.21	Occlusion and stenosis of right carotid artery	D002341
86003009	Carotid artery thrombosis	I65.22	Occlusion and stenosis of left carotid artery	D002341
86003009	Carotid artery thrombosis	I65.23	Occlusion and stenosis of bilateral carotid arteries	D002341
86003009	Carotid artery thrombosis	I65.29	Occlusion and stenosis of unspecified carotid artery	D002341
86022000	Monoplegia	G83.30	Monoplegia, unspecified affecting unspecified side	D006429
86073008	Hypersomatotropic gigantism	E22.0	Acromegaly and pituitary gigantism	D005877
86081009	Herpes gestationis	Z37.9	Outcome of delivery, unspecified	D006559
86081009	Herpes gestationis	Z37.9	Outcome of delivery, unspecified	D006559
86081009	Herpes gestationis	O90.9	Complication of the puerperium, unspecified	D006559
86081009	Herpes gestationis	O90.9	Complication of the puerperium, unspecified	D006559
86092005	Cystic fibrosis with meconium ileus	E84.11	Meconium ileus in cystic fibrosis	D000074270
8614008	Vocal fatigue	R49.8	Other voice and resonance disorders	D014832
86175003	Injury of heart	S26.90X?	Unspecified injury of heart, unspecified with or without hemopericardium, episode of care unspecified	D006335
86203003	Polyhydramnios	O99.89	Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium	D006831
86203003	Polyhydramnios	O40.9XX0	Polyhydramnios, unspecified trimester, not applicable or unspecified	D006831
86203003	Polyhydramnios	O40.9XX0	Polyhydramnios, unspecified trimester, not applicable or unspecified	D006831
86203003	Polyhydramnios	O40.9XX0	Polyhydramnios, unspecified trimester, not applicable or unspecified	D006831
86204009	Immotile cilia syndrome	H21.89	Other specified disorders of iris and ciliary body	D002925
86204009	Immotile cilia syndrome	H21.89	Other specified disorders of iris and ciliary body	D007619
86268005	Achondroplasia	R62.50	Unspecified lack of expected normal physiological development in childhood	D000130
86276007	Bleeding gums	K13.79	Other lesions of oral mucosa	D005884
86299006	Tetralogy of Fallot	Q22.1	Congenital pulmonary valve stenosis	D013771
86299006	Tetralogy of Fallot	R62.50	Unspecified lack of expected normal physiological development in childhood	D013771
86299006	Tetralogy of Fallot	Q25.79	Other congenital malformations of pulmonary artery	D013771
86318000	Decreased cardiac output	R94.30	Abnormal result of cardiovascular function study, unspecified	D002303
8635005	Alcohol withdrawal delirium	F10.231	Alcohol dependence with withdrawal delirium	D000430
86380000	Acquired claw toes	M20.5X9	Other deformities of toe(s) (acquired), unspecified foot	D037801
86417009	Congenital hernia of foramen of Bochdalek	Q74.8	Other specified congenital malformations of limb(s)	D065630
86417009	Congenital hernia of foramen of Bochdalek	Q75.9	Congenital malformation of skull and face bones, unspecified	D065630
86443005	Hutchinson's teeth	A50.53	Hutchinson's triad	D013590
86500004	Campylobacteriosis	A04.5	Campylobacter enteritis	D002169
86500004	Campylobacteriosis	A49.8	Other bacterial infections of unspecified site	D002169
86505009	Toxic effect from eating mushrooms	T62.0X1?	Toxic effect of ingested mushrooms, accidental (unintentional), episode of care unspecified	D009145
86555001	Cystic fibrosis of the lung	E84.0	Cystic fibrosis with pulmonary manifestations	D003550
86635005	Kasabach-Merritt syndrome	D69.49	Other primary thrombocytopenia	D059885
86651002	Pulse fast	P29.11	Neonatal tachycardia	D013610
86708008	Seborrhea	L21.8	Other seborrheic dermatitis	D012628
86708008	Seborrhea	L21.8	Other seborrheic dermatitis	D012628
86708008	Seborrhea	L21.8	Other seborrheic dermatitis	D012628
86708008	Seborrhea	L21.8	Other seborrheic dermatitis	D012628
86708008	Seborrhea	L21.8	Other seborrheic dermatitis	D012628
86708008	Seborrhea	L21.8	Other seborrheic dermatitis	D012628
86708008	Seborrhea	L21.8	Other seborrheic dermatitis	D012628
86708008	Seborrhea	L21.1	Seborrheic infantile dermatitis	D012628
86735004	Erythematous condition	P83.88	Other specified conditions of integument specific to newborn	D004890
86773000	Edematous laryngitis	J04.0	Acute laryngitis	D007819
86923008	Juvenile retinoschisis	Q14.1	Congenital malformation of retina	D041441
86925001	Ocular headache	G43.B0	Ophthalmoplegic migraine, not intractable	D006261
86927009	Dacryoadenitis	H04.009	Unspecified dacryoadenitis, unspecified lacrimal gland	D003607
87049008	Disorder of phosphorus metabolism	E83.30	Disorder of phosphorus metabolism, unspecified	D010760
87095001	Olfactory seizure	G40.802	Other epilepsy, not intractable, without status epilepticus	D012640
87095001	Olfactory seizure	G40.802	Other epilepsy, not intractable, without status epilepticus	D020937
87108006	Heat cramp	T67.2XX?	Heat cramp, episode of care unspecified	D018882
87191000119100	Ganglioglioma	D48.9	Neoplasm of uncertain behavior, unspecified	D018303
87278000	Binasal hemianopia	H53.47	Heteronymous bilateral field defects	D006423
87284002	Effects of high altitude	T70.20X?	Unspecified effects of high altitude, episode of care unspecified	D000532
87433001	Pulmonary emphysema	P25.8	Other conditions related to interstitial emphysema originating in the perinatal period	D011656
87557004	Urge incontinence of urine	N39.46	Mixed incontinence	D053202
87557004	Urge incontinence of urine	N39.46	Mixed incontinence	D053202
87557004	Urge incontinence of urine	N81.9	Female genital prolapse, unspecified	D053202
87557004	Urge incontinence of urine	N81.9	Female genital prolapse, unspecified	D053202
87557004	Urge incontinence of urine	N39.46	Mixed incontinence	D053202
87605005	Cornual pregnancy	O00.80	Other ectopic pregnancy without intrauterine pregnancy	D065173
87614000	Pinguecula	H10.819	Pingueculitis, unspecified eye	D059407
87614000	Pinguecula	H11.151	Pinguecula, right eye	D059407
87614000	Pinguecula	H11.159	Pinguecula, unspecified eye	D059407
8765009	Hematemesis	P54.0	Neonatal hematemesis	D006396
8765009	Hematemesis	P54.0	Neonatal hematemesis	D006396
